,1,2,3,4,5,6,7
24,0.2919890243387732,0.7856781408072188,0.9976027579770649,5.960464477539063e-08,8.669766512021465e-08,-5.284790472291775e-08,0.0797664430768723
25,0.27738957312183454,0.7778213593991464,0.9975029977012673,2.9802322387695312e-08,4.334883256239513e-08,-2.6911325366981378e-08,0.07178979876918508
26,0.2635200944657428,0.770043145805155,0.9974032474014971,1.4901161193847656e-08,2.1674416281655124e-08,-1.367498053597581e-08,0.06461081889226655
27,0.2503440897424557,0.7623427143471034,0.9973035070767572,7.450580596923828e-09,1.0837208140919073e-08,-6.936183301606212e-09,0.0581497370030399
28,0.23782688525533294,0.7547192872036325,0.9972037767260497,3.725290298461914e-09,5.418604070477839e-09,-3.512503515931343e-09,0.052334763302735905
29,0.2259355409925663,0.7471720943315961,0.9971040563483771,1.862645149230957e-09,2.70930203524258e-09,-1.776237097273378e-09,0.04710128697246231
30,0.214638763942938,0.7397003733882802,0.9970043459427423,9.313225746154785e-10,1.354651017622022e-09,-8.971119513251569e-10,0.04239115827521607
31,0.20390682574579108,0.7323033696543974,0.9969046455081482,4.656612873077393e-10,6.773255088111575e-10,-4.5260300687238904e-10,0.03815204244769446
32,0.19371148445850156,0.7249803359578534,0.9968049550435973,2.3283064365386963e-10,3.38662754405608e-10,-2.2812266748060926e-10,0.03433683820292501
33,0.1840259102355765,0.7177305325982749,0.9967052745480931,1.1641532182693481e-10,1.693313772028098e-10,-1.1488085756029126e-10,0.030903154382632508
34,0.17482461472379768,0.7105532272722922,0.9966056040206382,5.820766091346741e-11,8.466568860140607e-11,-5.7809214499139604e-11,0.027812838944369256
35,0.16608338398760783,0.7034476949995692,0.9965059434602364,2.9103830456733704e-11,4.233284430070326e-11,-2.9070560823117094e-11,0.02503155504993233
36,0.15777921478822746,0.6964132180495736,0.9964062928658903,1.4551915228366852e-11,2.1166422150351672e-11,-1.4609959519654827e-11,0.022528399544939095
37,0.1498902540488161,0.6894490858690778,0.9963066522366039,7.275957614183426e-12,1.0583211075175844e-11,-7.33858535847074e-12,0.020275559590445184
38,0.1423957413463753,0.6825545950103871,0.9962070215713804,3.637978807091713e-12,5.291605537587923e-12,-3.684415198624867e-12,0.018248003631400663
39,0.13527595427905653,0.6757290490602831,0.9961074008692234,1.8189894035458565e-12,2.6458027687939614e-12,-1.849012733037707e-12,0.016423203268260595
40,0.12851215656510373,0.6689717585696803,0.9960077901291365,9.094947017729282e-13,1.3229013843969807e-12,-9.275686766952266e-13,0.014780882941434537
41,0.12208654873684853,0.6622820409839835,0.9959081893501237,4.547473508864641e-13,6.614506921984904e-13,-4.651623779269813e-13,0.013302794647291082
42,0.11598222130000613,0.6556592205741436,0.9958085985311887,2.2737367544323206e-13,3.307253460992452e-13,-2.3320130677420623e-13,0.011972515182561972
43,0.11018311023500582,0.6491026283684022,0.9957090176713358,1.1368683772161603e-13,1.653626730496226e-13,-1.1687970640192515e-13,0.010775263664305772
44,0.10467395472325554,0.6426116020847181,0.9956094467695688,5.684341886080802e-14,8.26813365248113e-14,-5.85654270576325e-14,0.009697737297875195
45,0.09944025698709277,0.6361854860638709,0.995509885824892,2.842170943040401e-14,4.134066826240565e-14,-2.933922176431771e-14,0.008727963568087672
46,0.09446824413773815,0.6298236312032323,0.9954103348363096,1.4210854715202004e-14,2.0670334131202824e-14,-1.469503958813451e-14,0.007855167211278906
47,0.08974483193085124,0.6235253948912,0.9953107938028259,7.105427357601002e-15,1.0335167065601412e-14,-7.358962711756301e-15,0.007069650490151014
48,0.08525759033430869,0.617290140942288,0.9952112627234458,3.552713678800501e-15,5.167583532800706e-15,-3.684630668838222e-15,0.0063626854411359115
49,0.08099471081759327,0.611117239532865,0.9951117415971736,1.7763568394002505e-15,2.583791766400353e-15,-1.844632525251143e-15,0.00572641689702232
50,0.0769449752767136,0.6050060671375364,0.995012230423014,8.881784197001252e-16,1.2918958832001765e-15,-9.233589984999862e-16,0.0051537752073200875
51,0.07309772651287792,0.598956006466161,0.994912729199972,4.440892098500626e-16,6.459479416000882e-16,-4.621487303934796e-16,0.004638397686588079
52,0.06944284018723403,0.5929664464014993,0.9948132379270521,2.220446049250313e-16,3.229739708000441e-16,-2.3128551921130872e-16,0.0041745579179292705
53,0.06597069817787234,0.5870367819374843,0.9947137566032594,1.1102230246251565e-16,1.6148698540002206e-16,-1.1573777891221035e-16,0.003757102126136343
54,0.06267216326897872,0.5811664141181094,0.9946142852275992,5.551115123125783e-17,8.074349270001103e-17,-5.791164814405539e-17,0.003381391913522708
55,0.059538555105529786,0.5753547499769284,0.9945148237990766,2.7755575615628914e-17,4.0371746350005515e-17,-2.897506548160529e-17,0.0030432527221704374
56,0.056561627350253295,0.5696012024771591,0.9944153723166967,1.3877787807814457e-17,2.0185873175002757e-17,-1.4496191375112563e-17,0.002738927449953393
57,0.05373354598274063,0.5639051904523875,0.9943159307794652,6.938893903907228e-18,1.0092936587501379e-17,-7.251992072995744e-18,0.0024650347049580534
58,0.0510468686836036,0.5582661385478637,0.9942164991863874,3.469446951953614e-18,5.046468293750689e-18,-3.6277494099456305e-18,0.002218531234462248
59,0.04849452524942342,0.552683477162385,0.9941170775364688,1.734723475976807e-18,2.5232341468753447e-18,-1.8146637230243067e-18,0.001996678111016023
60,0.04606979898695226,0.5471566423907611,0.9940176658287152,8.673617379884035e-19,1.2616170734376723e-18,-9.076869196353243e-19,0.0017970102999144207
61,0.043766309037604645,0.5416850759668534,0.9939182640621326,4.336808689942018e-19,6.308085367188362e-19,-4.540032359730891e-19,0.0016173092699229784
62,0.041577993585724414,0.5362682252071849,0.9938188722357265,2.168404344971009e-19,3.154042683594181e-19,-2.270735172564867e-19,0.0014555783429306805
63,0.039499093906438194,0.530905542955113,0.993719490348503,1.0842021724855044e-19,1.5770213417970904e-19,-1.135691132997173e-19,0.0013100205086376123
64,0.03752413921111629,0.525596487525562,0.9936201183994684,5.421010862427522e-20,7.885106708985452e-20,-5.679911625202195e-20,0.0011790184577738512
65,0.035647932250560475,0.5203405226503063,0.9935207563876285,2.710505431213761e-20,3.942553354492726e-20,-2.8406109946984457e-20,0.0010611166119964658
66,0.033865535638032455,0.5151371174238033,0.9934214043119898,1.3552527156068805e-20,1.971276677246363e-20,-1.4206003292930296e-20,0.0009550049507968191
67,0.032172258856130835,0.5099857462495653,0.9933220621715587,6.776263578034403e-21,9.856383386231815e-21,-7.10432839021228e-21,0.0008595044557171371
68,0.030563645913324295,0.5048858887870696,0.9932227299653418,3.3881317890172014e-21,4.9281916931159076e-21,-3.552761229792349e-21,0.0007735540101454232
69,0.02903546361765808,0.49983702989919887,0.9931234076923453,1.6940658945086007e-21,2.4640958465579538e-21,-1.7766492805049684e-21,0.0006961986091308809
70,0.027583690436775176,0.49483865960020684,0.9930240953515761,8.470329472543003e-22,1.2320479232789769e-21,-8.884455397764418e-22,0.0006265787482177928
71,0.02620450591493642,0.48989027300420473,0.9929247929420411,4.235164736271502e-22,6.160239616394884e-22,-4.442771746740019e-22,0.0005639208733960135
72,0.0248942806191896,0.48499137027416267,0.992825500462747,2.117582368135751e-22,3.080119808197442e-22,-2.221630694906024e-22,0.000507528786056412
73,0.02364956658823012,0.48014145657142104,0.9927262179127008,1.0587911840678754e-22,1.540059904098721e-22,-1.1109255171442184e-22,0.0004567759074507708
74,0.02246708825881862,0.47534004200570684,0.9926269452909096,5.293955920339377e-23,7.700299520493606e-23,-5.555123349331521e-23,0.0004110983167056936
75,0.02134373384587769,0.4705866415856498,0.9925276825963805,2.6469779601696886e-23,3.850149760246803e-23,-2.7777847682904525e-23,0.00036998848503512423
76,0.020276547153583804,0.46588077516979326,0.9924284298281209,1.3234889800848443e-23,1.9250748801234014e-23,-1.3889927762763382e-23,0.00033298963653161177
77,0.019262719795904618,0.4612219674180953,0.9923291869851382,6.617444900424222e-24,9.625374400617007e-24,-6.945415645971695e-24,0.0002996906728784506
78,0.018299583806109385,0.45660974774391433,0.9922299540664398,3.308722450212111e-24,4.8126872003085035e-24,-3.4729111170513485e-24,0.0002697216055906055
79,0.017384604615803916,0.4520436502664752,0.9921307310710332,1.6543612251060553e-24,2.4063436001542517e-24,-1.7365470408551505e-24,0.00024274944503154493
80,0.01651537438501372,0.44752321376381043,0.9920315179979262,8.271806125530277e-25,1.2031718000771259e-24,-8.683146874758393e-25,0.00021847450052839038
81,0.015689605665763037,0.4430479816261723,0.9919323148461264,4.1359030627651384e-25,6.015859000385629e-25,-4.341758689096386e-25,0.0001966270504755513
82,0.014905125382474889,0.4386175018099106,0.991833121614642,2.0679515313825692e-25,3.0079295001928147e-25,-2.1709627078209276e-25,0.00017696434542799618
83,0.014159869113351145,0.43423132679181153,0.9917339383024806,1.0339757656912846e-25,1.5039647500964073e-25,-1.0855188673831941e-25,0.00015926791088519655
84,0.01345187565768359,0.42988901352389336,0.9916347649086504,5.169878828456423e-26,7.519823750482037e-26,-5.427763147543257e-26,0.00014334111979667687
85,0.01277928187479941,0.42559012338865443,0.9915356014321597,2.5849394142282115e-26,3.7599118752410183e-26,-2.713957538553907e-26,0.00012900700781700919
86,0.01214031778105944,0.42133422215476785,0.9914364478720166,1.2924697071141057e-26,1.8799559376205092e-26,-1.357012953428979e-26,0.00011610630703530825
87,0.011533301892006468,0.41712087993322017,0.9913373042272297,6.462348535570529e-27,9.399779688102546e-27,-6.785218595829009e-27,0.0001044956763317774
88,0.010956636797406147,0.412949671133888,0.991238170496807,3.2311742677852644e-27,4.699889844051273e-27,-3.392678520822356e-27,9.404610869859966e-05
89,0.01040880495753584,0.40882017442254903,0.9911390466797574,1.6155871338926322e-27,2.3499449220256365e-27,-1.6963704107197113e-27,8.464149782873968e-05
90,0.009888364709659049,0.4047319726783235,0.9910399327750895,8.077935669463161e-28,1.1749724610128182e-27,-8.481992229986959e-28,7.61773480458657e-05
91,0.009393946474176096,0.40068465295154027,0.990940828781812,4.0389678347315804e-28,5.874862305064091e-28,-4.24105919436826e-28,6.855961324127913e-05
92,0.008924249150467292,0.3966778064220249,0.990841734698934,2.0194839173657902e-28,2.9374311525320456e-28,-2.1205579829027816e-28,6.17036519171512e-05
93,0.008478036692943927,0.3927110283578046,0.9907426505254642,1.0097419586828951e-28,1.4687155762660228e-28,-1.0602917650247837e-28,5.5533286725436076e-05
94,0.008054134858296733,0.3887839180742265,0.9906435762604117,5.048709793414476e-29,7.343577881330114e-29,-5.301516306204187e-29,4.997995805289247e-05
95,0.007651428115381897,0.38489607889348426,0.9905445119027857,2.524354896707238e-29,3.671788940665057e-29,-2.6507840195882143e-29,4.4981962247603214e-05
96,0.007268856709612802,0.38104711810454944,0.9904454574515955,1.262177448353619e-29,1.8358944703325285e-29,-1.3254036497128613e-29,4.0483766022842894e-05
97,0.0069054138741321625,0.37723664692350395,0.9903464129058505,6.310887241768095e-30,9.179472351662642e-30,-6.627070628198701e-30,3.6435389420558604e-05
98,0.006560143180425556,0.3734642804542689,0.99024737826456,3.1554436208840472e-30,4.589736175831321e-30,-3.313558884934828e-30,3.279185047850274e-05
99,0.006232136021404279,0.3697296376497262,0.9901483535267337,1.5777218104420236e-30,2.2948680879156606e-30,-1.6567900493433782e-30,2.9512665430652462e-05
